Age,Gender,Education Level,Job Title,Years of Experience,Salary
29,Other,Bachelor,Software Engineer,4,140000.0
45,Male,Master,Senior Software Engineer,22,181902.0
49,Other,PhD,Software Engineer Manager,15,185000.0
38,Other,Master,Director of Marketing,9,95000.0
24,Female,High School,Receptionist,0,25000.0
36,Male,Master,Back end Developer,9,150000.0
28,Female,Bachelor,Marketing Analyst,3,60000.0
45,Male,PhD,Senior Project Engineer,14,185000.0
31,Female,Bachelor,Marketing Coordinator,6,55000.0
37,Male,Master,Marketing Director,14,170000.0
42,Other,Master,Product Manager,12,196000.0
35,Other,PhD,Senior Product Marketing Manager,9,95000.0
39,Other,Master,Software Engineer Manager,12,160000.0
54,Male,PhD,Software Engineer Manager,28,188484.0
33,Male,Master,Data Analyst,7,95000.0
26,Other,Master,Product Manager,2,120000.0
25,Male,Master,Junior HR Generalist,1,32000.0
42,Other,Master,Full Stack Engineer,19,176643.0
46,Female,PhD,Software Engineer Manager,23,168304.0
30,Female,Bachelor,Software Engineer,5,90000.0
41,Other,PhD,Data Scientist,15,190000.0
31,Female,Bachelor,Data Analyst,9,195000.0
41,Other,Master,Senior Software Engineer,11,165000.0
24,Female,Bachelor,Software Developer,2,55000.0
38,Other,Bachelor,Back end Developer,12,131960.0
49,Female,PhD,Senior Project Engineer,19,200000.0
31,Female,High School,Sales Associate,3,50000.0
26,Other,Bachelor,Social Media Manager,3,55000.0
31,Female,High School,Junior Sales Associate,1,30000.0
24,Female,High School,Sales Associate,1,30000.0
34,Other,PhD,Director of Marketing,12,170000.0
44,Female,PhD,Senior Product Designer,15,150000.0
30,Female,Bachelor,Junior Marketing Manager,4,50000.0
31,Female,Master,Data Scientist,9,195000.0
49,Other,PhD,Data Scientist,22,220000.0
38,Male,Bachelor,Operations Manager,11,119000.0
27,Female,Bachelor,Back end Developer,3,85000.0
26,Other,Bachelor,Senior Product Marketing Manager,5,85000.0
34,Female,Master,Data Scientist,9,195000.0
36,Male,Bachelor,Software Engineer Manager,8,135000.0
26,Male,Master,Front end Developer,2,65840.0
33,Other,Master,Product Manager,11,198000.0
46,Male,PhD,Software Engineer Manager,16,190000.0
31,Female,Bachelor,Data Analyst,9,195000.0
35,Female,PhD,Senior Research Scientist,10,130000.0
25,Other,Master,Data Analyst,1,100000.0
31,Female,Master,Senior Software Engineer,6,100000.0
42,Female,Master,Senior Human Resources Manager,13,120000.0
32,Other,Bachelor,Junior Marketing Manager,6,72000.0
33,Male,Master,Marketing Manager,8,120000.0
45,Other,PhD,Senior Project Engineer,14,185000.0
22,Other,High School,Sales Associate,0,25000.0
27,Other,Bachelor,Marketing Coordinator,3,45000.0
42,Male,PhD,Data Scientist,13,140000.0
42,Female,Master,Software Engineer Manager,13,170000.0
35,Female,Master,Senior HR Generalist,8,95000.0
33,Other,Master,Data Analyst,8,100000.0
27,Male,Bachelor,Front end Developer,3,80000.0
30,Male,Bachelor,Data Analyst,5,145000.0
50,Female,Bachelor,Back end Developer,23,175966.0
30,Male,Master,Financial Analyst,6,100000.0
24,Other,High School,Sales Associate,1,30000.0
29,Female,Bachelor,Human Resources Coordinator,2,45000.0
35,Other,Master,Senior Project Engineer,8,101332.0
33,Other,Bachelor,Full Stack Engineer,7,130000.0
29,Other,Master,Senior HR Generalist,4,70000.0
25,Female,Master,Data Analyst,1,100000.0
44,Other,Master,Senior Software Engineer,12,170000.0
35,Other,Master,Product Manager,7,110000.0
30,Female,High School,Junior HR Coordinator,2,33000.0
41,Male,PhD,Senior Project Engineer,13,180000.0
34,Male,Master,Full Stack Engineer,10,163398.0
26,Male,Bachelor,Product Designer,2,50000.0
32,Male,Bachelor,Director of Marketing,8,80000.0
38,Other,Master,Marketing Director,14,170000.0
24,Female,Bachelor,Software Developer,2,55000.0
31,Female,Bachelor,Data Analyst,9,195000.0
26,Female,High School,Sales Manager,2,40000.0
44,Male,PhD,Data Scientist,18,180000.0
33,Female,Bachelor,Operations Manager,6,75000.0
30,Male,Bachelor,Software Developer,6,85000.0
24,Female,High School,Receptionist,0,25000.0
33,Male,Bachelor,Human Resources Manager,8,95000.0
31,Male,Master,Data Scientist,6,160000.0
35,Male,Master,Data Analyst,9,120000.0
34,Other,Master,Back end Developer,6,130000.0
34,Other,PhD,Director of Marketing,12,170000.0
26,Other,Bachelor,Senior Product Marketing Manager,5,85000.0
31,Male,High School,Junior HR Generalist,2,35000.0
36,Male,Master,Marketing Coordinator,9,100000.0
42,Male,Bachelor,Senior Project Manager,12,120000.0
39,Male,Bachelor,Senior Operations Manager,10,120000.0
32,Other,Bachelor,Software Engineer,5,90000.0
36,Other,PhD,Research Scientist,12,160000.0
34,Male,Bachelor,Human Resources Manager,6,75000.0
35,Female,Master,Marketing Coordinator,8,85000.0
32,Male,Master,Senior Project Engineer,8,101332.0
28,Other,Bachelor,Senior Software Engineer,7,108267.0
26,Other,Master,Front end Developer,1,55000.0
40,Female,Bachelor,Financial Manager,16,200000.0
33,Male,Master,Software Engineer,8,120000.0
24,Other,High School,Junior Sales Associate,1,30000.0
30,Male,High School,Junior HR Coordinator,2,33000.0
35,Other,Master,Human Resources Manager,8,92000.0
33,Male,Master,Marketing Manager,9,130000.0
30,Other,Bachelor,Front end Developer,2,70000.0
27,Female,Bachelor,Software Engineer,3,80000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
33,Male,Master,Product Manager,11,198000.0
38,Male,Master,Marketing Manager,10,110000.0
39,Male,Master,Software Engineer Manager,12,160000.0
39,Male,Bachelor,Financial Manager,16,200000.0
36,Male,Bachelor,Senior Software Engineer,13,130000.0
45,Female,PhD,Data Scientist,19,190000.0
29,Male,Bachelor,Junior Marketing Manager,3,55000.0
42,Male,Master,Digital Marketing Manager,14,140000.0
24,Male,Bachelor,Data Analyst,2,110000.0
31,Other,PhD,Senior Human Resources Manager,7,90000.0
29,Female,Bachelor,Software Engineer,4,140000.0
31,Male,Bachelor,Junior Marketing Manager,5,70000.0
50,Other,Master,Content Marketing Manager,19,190000.0
27,Female,Bachelor,Junior Data Analyst,2,50000.0
40,Female,Master,Software Engineer Manager,17,151670.0
23,Male,Bachelor,Sales Representative,1,35000.0
38,Female,Master,Marketing Manager,14,170000.0
35,Female,PhD,Senior Human Resources Manager,10,110000.0
29,Female,Bachelor,Software Developer,3,61000.0
28,Other,Master,Product Manager,3,130000.0
38,Other,Bachelor,Financial Manager,10,100000.0
27,Male,Bachelor,Front end Developer,2,70000.0
29,Other,Master,Senior Human Resources Manager,4,70000.0
38,Female,Bachelor,Operations Manager,11,119000.0
35,Other,Master,Product Manager,7,110000.0
36,Male,PhD,Research Scientist,12,160000.0
24,Male,Bachelor,Data Analyst,1,90000.0
34,Male,Master,Senior Data Scientist,9,125000.0
28,Male,PhD,Director of Marketing,6,105000.0
49,Female,PhD,Senior Project Engineer,17,195000.0
30,Male,Bachelor,Sales Manager,6,75000.0
26,Other,High School,Financial Manager,3,45000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
26,Male,Master,Full Stack Engineer,3,100000.0
30,Other,Bachelor,Marketing Coordinator,5,85000.0
26,Male,Bachelor,Software Engineer,1,50000.0
29,Female,Bachelor,Marketing Analyst,4,70000.0
35,Other,PhD,Research Director,11,160000.0
33,Other,Bachelor,Junior Financial Analyst,4,60000.0
33,Other,Bachelor,Web Developer,5,70000.0
30,Female,Bachelor,Digital Marketing Specialist,4,65000.0
35,Male,Bachelor,Senior Project Engineer,12,166375.0
43,Male,Bachelor,Marketing Manager,12,120000.0
26,Male,High School,Junior Sales Associate,2,35000.0
30,Other,High School,Junior HR Coordinator,2,33000.0
29,Other,Bachelor,Junior Project Manager,2,40000.0
41,Male,PhD,Data Scientist,15,190000.0
27,Other,Bachelor,Graphic Designer,2,50000.0
48,Male,PhD,Senior Project Engineer,16,190000.0
30,Male,Bachelor,Back end Developer,5,100000.0
24,Male,Bachelor,Data Analyst,1,90000.0
34,Male,Master,Data Analyst,8,100000.0
32,Male,Master,Senior Project Engineer,11,170000.0
30,Female,PhD,Data Scientist,7,185000.0
49,Other,Bachelor,Back end Developer,24,178284.0
36,Female,Master,Senior Software Engineer,13,134858.0
29,Other,Bachelor,Front end Developer,4,90000.0
26,Female,Bachelor,Product Designer,2,50000.0
22,Male,High School,Sales Associate,0,25000.0
34,Female,PhD,Research Director,10,150000.0
31,Male,High School,Junior HR Generalist,2,35000.0
34,Other,PhD,Director of Marketing,12,170000.0
28,Male,Bachelor,Software Engineer,5,90000.0
26,Other,Bachelor,Product Designer,2,50000.0
32,Female,Master,Senior Software Engineer,7,140000.0
38,Male,Master,Director of Marketing,9,95000.0
35,Other,Master,Data Analyst,9,120000.0
30,Male,Master,Senior Project Engineer,4,92438.0
33,Other,Bachelor,Operations Manager,6,75000.0
28,Other,Master,Product Manager,3,130000.0
32,Female,Bachelor,Software Engineer,10,190000.0
51,Female,Master,Content Marketing Manager,19,190000.0
27,Other,Bachelor,Graphic Designer,2,50000.0
27,Female,Master,Human Resources Coordinator,3,50000.0
27,Male,Bachelor,Back end Developer,3,85000.0
34,Other,Master,Back end Developer,6,130000.0
45,Male,PhD,Data Scientist,18,180000.0
37,Female,Bachelor,Financial Analyst,12,160000.0
26,Female,Bachelor,Junior Software Engineer,1,45000.0
39,Female,Master,Software Engineer Manager,12,160000.0
36,Male,PhD,Marketing Manager,9,95000.0
50,Male,Master,Content Marketing Manager,19,190000.0
30,Other,Bachelor,Back end Developer,5,100000.0
36,Other,Bachelor,Software Engineer Manager,8,135000.0
29,Male,Bachelor,Digital Marketing Specialist,3,60000.0
42,Female,Master,Product Manager,14,180000.0
43,Female,PhD,Senior Project Engineer,13,180000.0
38,Female,Bachelor,Product Manager,13,160000.0
24,Other,High School,Sales Associate,1,30000.0
44,Other,PhD,Data Scientist,16,160000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
25,Female,Bachelor,Marketing Manager,3,65000.0
38,Other,Master,Senior Human Resources Manager,11,110000.0
31,Other,Bachelor,Senior Software Engineer,6,104378.0
34,Other,PhD,Research Director,10,150000.0
36,Other,Master,Full Stack Engineer,13,146351.0
26,Other,Bachelor,Product Designer,2,50000.0
31,Male,Master,Director of HR,7,90000.0
38,Female,Master,Marketing Director,14,170000.0
31,Male,Bachelor,Operations Manager,6,75000.0
31,Male,Bachelor,Marketing Coordinator,6,55000.0
30,Male,Bachelor,Data Analyst,5,145000.0
28,Female,Master,Marketing Manager,7,90000.0
25,Female,Bachelor,Marketing Manager,3,65000.0
32,Other,Bachelor,Software Engineer,8,190000.0
30,Female,Bachelor,Software Engineer,8,190000.0
28,Female,Bachelor,Front end Developer,2,70000.0
35,Male,Master,Data Analyst,9,120000.0
42,Female,Master,Software Engineer Manager,13,170000.0
51,Female,Master,Content Marketing Manager,19,190000.0
31,Female,Master,Senior Software Engineer,6,100000.0
29,Male,Bachelor,Marketing Analyst,4,70000.0
24,Other,High School,Sales Associate,1,30000.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
38,Other,Master,Marketing Director,14,170000.0
42,Other,Master,Software Engineer Manager,13,170000.0
30,Female,Master,Full Stack Engineer,6,130000.0
30,Male,Master,Financial Manager,7,120000.0
29,Other,Bachelor,Front end Developer,3,80000.0
50,Male,PhD,Software Engineer Manager,17,195000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
31,Male,Bachelor,Data Analyst,9,195000.0
31,Other,Master,Front end Developer,5,105000.0
30,Female,Bachelor,Software Engineer,8,190000.0
36,Female,PhD,Research Scientist,12,160000.0
26,Other,Master,Marketing Coordinator,2,40000.0
48,Male,Master,Director of Marketing,21,180000.0
44,Other,Master,Senior Software Engineer,19,152944.0
45,Other,Master,Senior Software Developer,16,140000.0
37,Other,Bachelor,Data Analyst,11,160000.0
45,Other,Master,Director of Marketing,15,150000.0
28,Female,Master,Product Manager,3,130000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
41,Male,Master,Senior Human Resources Manager,13,120000.0
32,Other,Master,Financial Manager,8,120000.0
27,Female,Bachelor,Software Developer,3,61000.0
44,Male,Master,Human Resources Manager,15,152000.0
40,Other,Master,Human Resources Manager,12,130000.0
25,Other,Bachelor,Marketing Manager,3,65000.0
41,Other,Bachelor,Senior Marketing Coordinator,11,90000.0
26,Male,Bachelor,Social Media Man,7,100000.0
26,Male,Bachelor,Marketing Analyst,2,55000.0
38,Other,Bachelor,Operations Manager,11,119000.0
29,Other,Bachelor,Marketing Analyst,3,60000.0
28,Other,Bachelor,Software Engineer,3,80000.0
38,Other,Master,Director of Marketing,9,95000.0
28,Female,High School,Junior Sales Associate,1,30000.0
24,Male,Bachelor,Data Analyst,2,110000.0
40,Male,Master,Human Resources Manager,12,130000.0
38,Female,Bachelor,Senior Human Resources Coordinator,10,80000.0
31,Female,Bachelor,Operations Manager,5,70000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
35,Female,PhD,Senior Human Resources Manager,10,110000.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
30,Female,Master,Front end Developer,5,105000.0
37,Female,Bachelor,Operations Manager,10,113000.0
36,Female,Bachelor,Software Engineer Manager,8,135000.0
34,Male,PhD,Research Director,12,170000.0
50,Male,PhD,Software Engineer Manager,17,195000.0
50,Other,PhD,Software Engineer Manager,16,190000.0
32,Other,Master,Financial Manager,8,120000.0
31,Female,Bachelor,Software Engineer,6,155000.0
32,Male,Bachelor,Product Manager,7,120000.0
43,Male,PhD,Senior Human Resources Manager,15,150000.0
30,Female,PhD,Data Scientist,7,185000.0
49,Other,Bachelor,Back end Developer,19,120177.0
45,Other,Bachelor,Senior Project Engineer,22,171036.0
35,Other,PhD,Research Director,11,160000.0
46,Female,Bachelor,Senior Project Engineer,23,181699.0
35,Other,Bachelor,Front end Developer,10,128712.0
27,Male,Bachelor,Graphic Designer,2,50000.0
37,Other,Master,Marketing Manager,9,130000.0
29,Other,Bachelor,Front End Developer,4,80000.0
31,Other,Bachelor,Project Manager,6,100000.0
28,Other,PhD,Director of Marketing,6,105000.0
44,Other,PhD,Data Scientist,16,160000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
29,Female,Bachelor,Digital Marketing Manager,6,95000.0
36,Other,Bachelor,Software Engineer Manager,8,135000.0
44,Female,PhD,Data Scientist,17,168000.0
38,Female,Master,Full Stack Engineer,15,170995.0
45,Other,Master,Marketing Manager,20,204000.0
42,Female,Master,Full Stack Engineer,19,176643.0
33,Male,Master,Marketing Manager,9,130000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
26,Other,High School,Web Developer,1,35000.0
30,Female,PhD,Data Scientist,7,185000.0
30,Other,Bachelor,Back end Developer,5,100000.0
46,Male,PhD,Senior Project Engineer,14,185000.0
37,Other,Master,Marketing Manager,9,130000.0
26,Other,Master,Senior HR Generalist,2,55000.0
33,Female,Bachelor,Project Manager,8,120000.0
27,Female,High School,Junior Sales Associate,2,35000.0
26,Male,Bachelor,Software Developer,2,55000.0
41,Other,PhD,Data Scientist,15,190000.0
24,Male,Bachelor,Data Analyst,2,110000.0
30,Female,Bachelor,Software Engineer,5,90000.0
30,Other,Bachelor,Junior Marketing Manager,4,50000.0
27,Male,Bachelor,Front end Developer,3,80000.0
33,Other,Bachelor,Junior Marketing Manager,5,70000.0
34,Female,Bachelor,Junior Web Developer,3,50000.0
38,Male,Bachelor,Operations Manager,11,119000.0
24,Other,High School,Junior Sales Associate,1,30000.0
44,Female,PhD,Senior Project Engineer,14,185000.0
30,Other,Bachelor,Digital Marketing Specialist,4,65000.0
34,Male,Bachelor,Junior Web Developer,3,50000.0
31,Other,Master,Data Scientist,6,160000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
28,Other,Bachelor,Software Engineer,3,80000.0
30,Female,Bachelor,Software Engineer,5,90000.0
33,Male,Master,Marketing Manager,7,90000.0
46,Male,PhD,Director of HR,15,150000.0
30,Female,Bachelor,Marketing Coordinator,4,50000.0
40,Male,Bachelor,Senior Marketing Manager,12,130000.0
29,Male,Bachelor,Front End Developer,3,70000.0
24,Female,Bachelor,Software Developer,2,55000.0
31,Female,Bachelor,Front end Developer,6,110000.0
27,Male,Bachelor,Software Engineer,4,140000.0
31,Other,Bachelor,Data Analyst,9,195000.0
24,Other,Bachelor,Data Analyst,1,90000.0
39,Male,Master,Software Engineer Manager,12,160000.0
32,Other,Bachelor,Product Manager,7,120000.0
47,Male,PhD,Software Engineer Manager,21,173582.0
25,Female,Bachelor,Front end Developer,1,55000.0
35,Other,Master,Product Manager,7,110000.0
41,Male,Master,Senior Software Engineer,19,152944.0
27,Female,Master,Back end Developer,2,70000.0
52,Other,PhD,Software Engineer Manager,29,194214.0
24,Female,High School,Receptionist,0,25000.0
54,Male,High School,Senior Software Engineer,29,158254.0
39,Female,Master,Marketing Coordinator,11,120000.0
31,Male,Master,Financial Analyst,6,100000.0
45,Male,PhD,Financial Manager,12,120000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
31,Male,Bachelor,Data Analyst,9,195000.0
31,Male,Master,Data Scientist,6,160000.0
35,Other,Bachelor,Senior Project Engineer,12,166375.0
23,Male,Bachelor,Sales Representative,1,35000.0
27,Female,High School,Junior Sales Associate,2,35000.0
28,Female,High School,Back end Developer,7,95845.0
49,Other,Master,Software Engineer Manager,22,182237.0
31,Other,High School,Junior Sales Representative,3,40000.0
25,Other,Bachelor,Marketing Manager,3,65000.0
41,Female,PhD,Data Scientist,15,190000.0
44,Female,PhD,Senior Product Designer,15,150000.0
46,Female,PhD,Software Engineer Manager,21,173582.0
37,Other,Bachelor,Operations Manager,10,113000.0
27,Female,Master,Back end Developer,2,70000.0
35,Female,Master,Marketing Manager,10,110000.0
44,Male,PhD,Data Scientist,18,180000.0
49,Male,Bachelor,Back end Developer,19,120177.0
38,Other,Bachelor,Back end Developer,14,136449.0
26,Male,Master,Front end Developer,1,55000.0
27,Female,Bachelor,Product Designer,3,60000.0
36,Other,PhD,Research Scientist,12,160000.0
27,Female,High School,Junior Sales Associate,2,35000.0
55,Male,PhD,Software Engineer Manager,18,190000.0
40,Female,PhD,Senior Software Engineer,12,160000.0
27,Female,Bachelor,Software Engineer,3,80000.0
28,Other,Bachelor,Financial Analyst,4,80000.0
31,Male,Master,Full Stack Engineer,7,140000.0
45,Male,Master,Senior Software Engineer,23,174436.0
36,Female,Master,Marketing Manager,11,120000.0
24,Male,PhD,Digital Marketing Manager,1,30000.0
28,Male,High School,Junior Sales Associate,2,35000.0
33,Female,Bachelor,Junior Marketing Manager,5,70000.0
36,Male,Bachelor,Sales Manager,11,160000.0
45,Male,Master,Senior Human Resources Manager,18,160000.0
22,Female,High School,Receptionist,0,25000.0
24,Other,Bachelor,Software Developer,2,55000.0
24,Other,High School,Junior Sales Associate,1,30000.0
45,Other,Bachelor,Senior Project Engineer,21,167015.0
31,Male,Bachelor,Sales Director,9,140000.0
39,Male,Master,Software Engineer Manager,14,180000.0
30,Other,Master,Senior Project Engineer,5,106278.0
36,Male,Master,Marketing Coordinator,8,85000.0
28,Male,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Junior Account Manager,2,45000.0
23,Male,Bachelor,Sales Representative,1,35000.0
36,Other,Master,Full Stack Engineer,11,138317.0
32,Male,PhD,Data Scientist,9,145000.0
29,Other,Bachelor,Front End Developer,4,80000.0
31,Female,Master,Senior Software Engineer,6,100000.0
29,Female,Bachelor,Software Engineer,4,140000.0
29,Male,Bachelor,Marketing Analyst,4,70000.0
24,Female,Bachelor,Software Developer,2,55000.0
32,Female,Bachelor,Junior Marketing Manager,6,72000.0
41,Other,PhD,Software Engineer Manager,14,185000.0
29,Female,Bachelor,Software Engineer,4,140000.0
36,Other,PhD,Senior Data Scientist,12,170000.0
22,Other,High School,Sales Associate,0,25000.0
40,Male,Master,Human Resources Manager,11,120000.0
31,Male,Master,Senior Project Engineer,7,135000.0
30,Male,Bachelor,Back end Developer,5,100000.0
49,Male,Master,Software Engineer Manager,23,182392.0
35,Female,Bachelor,Senior Marketing Analyst,8,85000.0
24,Other,Bachelor,Marketing Analyst,0,40000.0
49,Male,PhD,Senior Product Marketing Manager,20,200000.0
42,Male,Master,Product Manager,14,180000.0
33,Male,Bachelor,Marketing Manager,7,110000.0
29,Female,Bachelor,Marketing Coordinator,4,50000.0
38,Male,Master,Marketing Manager,12,125000.0
39,Other,Master,Marketing Manager,11,120000.0
36,Other,Master,Back end Developer,8,140000.0
37,Other,Bachelor,Junior Sales Representative,6,75000.0
25,Male,PhD,Software Engineer Manager,12,175000.0
27,Female,Bachelor,Back end Developer,3,85000.0
30,Female,Master,Back end Developer,6,130000.0
27,Female,Bachelor,Product Designer,3,60000.0
39,Other,Master,Software Engineer Manager,12,160000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
31,Male,Master,Data Scientist,9,195000.0
39,Male,Master,Software Engineer Manager,12,160000.0
26,Male,Bachelor,Software Developer,2,55000.0
26,Male,Master,Sales Representative,3,45000.0
22,Other,High School,Receptionist,0,25000.0
35,Other,PhD,Research Director,11,160000.0
28,Female,Bachelor,Junior Software Developer,2,35000.0
42,Male,Master,Director of HR,13,135000.0
23,Male,High School,Sales Executive,1,35000.0
27,Female,Bachelor,Graphic Designer,2,50000.0
27,Male,Master,Human Resources Coordinator,3,50000.0
32,Other,Bachelor,Software Engineer,5,90000.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
25,Female,Bachelor,Product Manager,1,55000.0
33,Male,PhD,Sales Director,10,155000.0
30,Other,Bachelor,Front end Developer,2,70000.0
31,Other,Bachelor,Junior Social Media Specialist,3,45000.0
54,Female,PhD,Software Engineer Manager,32,191510.0
42,Other,Master,Senior Project Engineer,11,170000.0
31,Other,Master,Data Scientist,6,160000.0
29,Female,Bachelor,Marketing Analyst,4,70000.0
26,Male,Bachelor,Product Designer,2,50000.0
54,Female,High School,Senior Software Engineer,29,158254.0
33,Male,Bachelor,Operations Manager,7,85000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
44,Male,PhD,Director of Data Science,18,210000.0
32,Other,Bachelor,Front end Developer,6,110000.0
32,Other,Bachelor,Software Engineer,5,90000.0
25,Other,Bachelor,Product Manager,1,55000.0
47,Female,PhD,Senior Software Engineer,14,170000.0
38,Other,Master,Marketing Director,14,170000.0
36,Female,Bachelor,Front end Developer,12,137878.0
33,Male,Master,Product Manager,11,198000.0
29,Female,Bachelor,Marketing Coordinator,3,45000.0
43,Male,PhD,Senior Human Resources Manager,15,150000.0
33,Female,PhD,Research Scientist,10,150000.0
51,Male,PhD,Data Scientist,24,240000.0
41,Male,PhD,Data Scientist,13,140000.0
52,Male,PhD,Software Engineer Manager,27,180958.0
32,Other,Bachelor,Software Engineer,5,90000.0
23,Male,Bachelor,Senior Project Engineer,0,51831.0
33,Other,Bachelor,Full Stack Engineer,6,115000.0
26,Female,Bachelor,Product Designer,2,50000.0
54,Male,Master,Senior Software Engineer,32,195270.0
24,Female,High School,Sales Associate,1,30000.0
48,Female,PhD,Sales Director,18,180000.0
40,Other,Bachelor,Software Engineer,12,195000.0
29,Male,Bachelor,Front End Developer,4,80000.0
31,Female,Bachelor,Project Manager,6,100000.0
29,Female,Bachelor,Junior Marketing Manager,3,55000.0
25,Other,High School,Customer Service Representative,1,30000.0
27,Other,Master,Full Stack Engineer,3,100000.0
32,Other,Master,Financial Manager,8,120000.0
26,Male,Bachelor,Junior Accountant,1,35000.0
30,Other,Bachelor,Social Media Manager,4,55000.0
26,Male,Bachelor,Software Developer,2,55000.0
48,Male,PhD,Senior Project Engineer,16,190000.0
27,Female,Bachelor,Product Designer,3,60000.0
34,Female,PhD,Research Director,11,160000.0
24,Other,High School,Junior Sales Associate,1,30000.0
29,Other,Bachelor,Front end Developer,4,90000.0
49,Female,High School,Senior Project Engineer,25,154207.0
33,Other,Bachelor,Junior Business Analyst,4,60000.0
28,Male,Bachelor,Junior Software Engineer,2,40000.0
43,Male,Bachelor,Content Marketing Manager,14,140000.0
39,Female,Master,Marketing Manager,14,170000.0
29,Other,Bachelor,Software Engineer,4,140000.0
35,Other,Bachelor,Senior Marketing Analyst,8,85000.0
29,Other,Bachelor,Marketing Analyst,2,55000.0
46,Female,PhD,Senior Project Engineer,16,190000.0
47,Other,Master,Senior Project Engineer,25,178859.0
26,Other,Bachelor,Marketing Coordinator,1,45000.0
33,Other,Master,Product Manager,11,198000.0
28,Female,Bachelor,Junior Software Developer,2,35000.0
29,Other,Bachelor,Software Developer,3,61000.0
54,Other,Master,Senior Software Engineer,32,195270.0
24,Male,Bachelor,Junior Web Developer,1,40000.0
37,Male,Master,Senior Software Engineer,9,150000.0
40,Male,PhD,Senior Software Engineer,12,160000.0
29,Female,Bachelor,Sales Director,6,75000.0
28,Other,Bachelor,Junior Data Analyst,3,52000.0
35,Other,Master,Senior Product Manager,10,120000.0
37,Male,Bachelor,Data Analyst,11,160000.0
27,Female,Bachelor,Full Stack Engineer,4,77606.0
42,Female,Master,Director of HR,12,120000.0
35,Other,Master,Data Analyst,9,120000.0
24,Female,Bachelor,Web Developer,1,45000.0
45,Male,Master,Marketing Manager,13,130000.0
26,Female,Bachelor,Data Analyst,3,130000.0
27,Other,Bachelor,Marketing Coordinator,3,45000.0
31,Other,Bachelor,Data Analyst,9,195000.0
35,Male,Bachelor,Back end Developer,8,140000.0
48,Other,PhD,Director of Data Science,18,210000.0
33,Female,Bachelor,Operations Manager,6,75000.0
24,Male,Bachelor,Data Analyst,2,110000.0
47,Other,PhD,Data Scientist,19,190000.0
34,Female,PhD,Research Director,11,160000.0
37,Female,Master,Senior Software Engineer,9,150000.0
27,Female,Bachelor,Product Designer,3,60000.0
38,Female,Bachelor,Operations Manager,11,119000.0
48,Male,Master,Senior Software Engineer,24,184006.0
48,Male,PhD,Director of Marketing,19,190000.0
50,Female,PhD,Software Engineer Manager,16,190000.0
32,Male,Bachelor,Software Engineer,8,190000.0
34,Other,Master,Senior Software Engineer,9,150000.0
23,Female,Bachelor,Front end Developer,1,55000.0
30,Male,Bachelor,Data Analyst,5,145000.0
32,Other,Bachelor,Software Engineer,8,190000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
34,Male,PhD,Research Director,11,160000.0
36,Female,PhD,Research Scientist,12,160000.0
42,Female,Master,Senior HR Generalist,12,110000.0
26,Female,High School,Digital Marketing Manager,2,40000.0
26,Female,Bachelor,Graphic Designer,2,50000.0
27,Female,Bachelor,Junior Software Developer,2,35000.0
36,Other,PhD,Research Scientist,12,160000.0
34,Male,PhD,Research Director,11,160000.0
37,Male,Bachelor,Operations Manager,10,113000.0
29,Male,Bachelor,Software Engineer,4,140000.0
28,Other,Master,Full Stack Engineer,4,104702.0
26,Female,Bachelor,Senior Product Marketing Manager,5,85000.0
29,Male,Bachelor,Software Engineer,6,155000.0
34,Male,Master,Data Scientist,9,195000.0
26,Male,Bachelor,Social Media Manager,3,55000.0
36,Other,Master,Marketing Coordinator,8,85000.0
54,Female,Master,Senior Software Engineer,31,193746.0
31,Female,Bachelor,Junior Project Manager,3,55000.0
24,Other,Bachelor,Software Developer,2,55000.0
26,Other,High School,Sales Manager,2,40000.0
33,Female,PhD,Sales Director,10,155000.0
27,Male,Bachelor,Marketing Coordinator,3,45000.0
60,Other,PhD,Software Engineer Manager,34,188651.0
31,Other,High School,Junior Sales Representative,3,40000.0
26,Male,Bachelor,Product Designer,2,50000.0
30,Male,Master,Front end Developer,5,105000.0
40,Other,Bachelor,Event Coordinator,12,60000.0
26,Female,Bachelor,Data Analyst,3,130000.0
45,Female,Master,Senior Software Engineer,23,174436.0
36,Other,Bachelor,Software Engineer Manager,8,135000.0
33,Male,Master,Software Engineer,9,140000.0
